customer_id,first_order_date,last_order_date,dataset_end_date,days_since_last_order,total_orders,total_items,total_spend,average_order_value,spend_quintile,customer_segment
15571.0,2011-09-22,2011-11-28,2011-12-09,11,4,264,650.43,162.61,3,Active repeat customer
16469.0,2011-04-07,2011-11-16,2011-12-09,23,4,273,650.43,162.61,3,Active repeat customer
16969.0,2011-06-01,2011-10-31,2011-12-09,39,3,816,650.41,216.80,3,Active repeat customer
17373.0,2011-01-31,2011-10-30,2011-12-09,40,4,408,646.92,161.73,3,Active repeat customer
12589.0,2011-07-18,2011-11-11,2011-12-09,28,2,306,646.68,323.34,3,Active repeat customer
15651.0,2011-03-24,2011-11-03,2011-12-09,36,3,479,646.30,215.43,3,Active repeat customer
17545.0,2011-10-27,2011-10-27,2011-12-09,43,3,341,645.96,215.32,3,Active repeat customer
14855.0,2011-07-28,2011-08-12,2011-12-09,119,2,267,645.65,322.83,3,At-risk repeat customer
12719.0,2011-10-05,2011-12-04,2011-12-09,5,2,374,644.95,322.48,3,Active repeat customer
17312.0,2011-07-03,2011-07-24,2011-12-09,138,3,372,644.30,214.77,3,At-risk repeat customer
16431.0,2011-02-15,2011-05-10,2011-12-09,213,3,453,642.81,214.27,3,At-risk repeat customer
14020.0,2011-09-12,2011-11-23,2011-12-09,16,2,441,642.80,321.40,3,Active repeat customer
13034.0,2010-12-05,2011-10-16,2011-12-09,54,2,369,642.77,321.39,3,Active repeat customer
15384.0,2010-12-15,2011-06-23,2011-12-09,169,2,596,642.41,321.21,3,At-risk repeat customer
17046.0,2011-07-05,2011-07-05,2011-12-09,157,1,510,642.02,642.02,3,One-time customer
15297.0,2011-10-07,2011-11-29,2011-12-09,10,3,292,641.94,213.98,3,Active repeat customer
12365.0,2011-02-21,2011-02-21,2011-12-09,291,2,174,641.38,320.69,3,At-risk repeat customer
12624.0,2011-06-15,2011-08-25,2011-12-09,106,2,355,641.13,320.57,3,At-risk repeat customer
13417.0,2011-05-18,2011-12-05,2011-12-09,4,2,162,640.83,320.42,3,Active repeat customer
13318.0,2011-11-02,2011-12-08,2011-12-09,1,3,304,640.76,213.59,3,Active repeat customer
12631.0,2011-10-13,2011-10-13,2011-12-09,57,1,236,640.50,640.50,3,One-time customer
14301.0,2011-08-14,2011-08-14,2011-12-09,117,1,606,640.14,640.14,3,One-time customer
15919.0,2010-12-06,2011-11-20,2011-12-09,19,2,545,639.89,319.95,3,Active repeat customer
17515.0,2011-01-25,2011-11-08,2011-12-09,31,4,243,639.02,159.76,3,Active repeat customer
18160.0,2011-05-23,2011-10-13,2011-12-09,57,2,294,638.06,319.03,3,Active repeat customer
14754.0,2011-02-17,2011-10-26,2011-12-09,44,2,486,638.05,319.03,3,Active repeat customer
14664.0,2011-11-06,2011-11-20,2011-12-09,19,2,466,637.89,318.95,3,Active repeat customer
14128.0,2011-03-29,2011-10-10,2011-12-09,60,2,564,637.50,318.75,3,Active repeat customer
14481.0,2011-02-25,2011-06-28,2011-12-09,164,2,489,636.51,318.26,3,At-risk repeat customer
15829.0,2011-07-22,2011-09-01,2011-12-09,99,2,996,636.14,318.07,3,At-risk repeat customer
15773.0,2011-12-04,2011-12-04,2011-12-09,5,1,311,635.68,635.68,3,One-time customer
14000.0,2011-05-12,2011-05-12,2011-12-09,211,1,710,635.66,635.66,3,One-time customer
16139.0,2011-05-17,2011-11-21,2011-12-09,18,3,330,635.41,211.80,3,Active repeat customer
17985.0,2011-11-17,2011-11-17,2011-12-09,22,1,183,634.95,634.95,3,One-time customer
13892.0,2011-04-07,2011-11-13,2011-12-09,26,4,983,632.97,158.24,3,Active repeat customer
14220.0,2010-12-16,2011-04-06,2011-12-09,247,2,272,632.40,316.20,3,At-risk repeat customer
16306.0,2010-12-07,2011-05-10,2011-12-09,213,6,487,632.27,105.38,3,At-risk repeat customer
18183.0,2011-03-10,2011-04-26,2011-12-09,227,2,371,632.07,316.04,3,At-risk repeat customer
13822.0,2011-10-30,2011-12-04,2011-12-09,5,2,611,632.00,316.00,3,Active repeat customer
14021.0,2011-03-28,2011-07-07,2011-12-09,155,3,192,631.90,210.63,3,At-risk repeat customer
15244.0,2011-04-05,2011-10-05,2011-12-09,65,2,405,631.57,315.79,3,Active repeat customer
13539.0,2011-02-03,2011-09-15,2011-12-09,85,3,320,631.34,210.45,3,Active repeat customer
17990.0,2010-12-13,2011-04-17,2011-12-09,236,3,414,630.84,210.28,3,At-risk repeat customer
13046.0,2011-03-18,2011-11-09,2011-12-09,30,2,264,629.31,314.66,3,Active repeat customer
13525.0,2011-04-05,2011-11-25,2011-12-09,14,2,394,628.78,314.39,3,Active repeat customer
14687.0,2011-08-25,2011-08-25,2011-12-09,106,1,470,628.38,628.38,3,One-time customer
16022.0,2011-03-24,2011-03-24,2011-12-09,260,1,261,628.28,628.28,3,One-time customer
15028.0,2010-12-06,2011-12-01,2011-12-09,8,4,459,627.13,156.78,3,Active repeat customer
13546.0,2011-05-23,2011-11-27,2011-12-09,12,3,359,626.99,209.00,3,Active repeat customer
15402.0,2011-05-27,2011-07-14,2011-12-09,148,2,694,626.77,313.39,3,At-risk repeat customer
14036.0,2011-02-28,2011-02-28,2011-12-09,284,1,268,626.65,626.65,3,One-time customer
13914.0,2011-11-03,2011-11-28,2011-12-09,11,2,380,626.45,313.23,3,Active repeat customer
14382.0,2011-11-13,2011-11-13,2011-12-09,26,1,1237,626.07,626.07,3,One-time customer
16750.0,2011-04-21,2011-10-26,2011-12-09,44,5,214,623.93,124.79,3,Active repeat customer
16718.0,2010-12-05,2010-12-05,2011-12-09,369,1,413,623.75,623.75,3,One-time customer
12649.0,2011-05-11,2011-08-24,2011-12-09,107,3,586,623.51,207.84,3,At-risk repeat customer
15147.0,2011-04-13,2011-04-13,2011-12-09,240,1,366,623.50,623.50,3,One-time customer
13368.0,2011-01-06,2011-03-28,2011-12-09,256,2,327,623.40,311.70,3,At-risk repeat customer
15258.0,2011-05-06,2011-06-24,2011-12-09,168,2,142,623.16,311.58,3,At-risk repeat customer
17499.0,2011-02-23,2011-02-23,2011-12-09,289,1,711,622.88,622.88,3,One-time customer
15182.0,2011-03-16,2011-07-08,2011-12-09,154,2,253,622.85,311.43,3,At-risk repeat customer
17460.0,2010-12-01,2011-09-06,2011-12-09,94,6,236,622.43,103.74,3,At-risk repeat customer
15768.0,2011-04-28,2011-08-16,2011-12-09,115,3,244,621.83,207.28,3,At-risk repeat customer
18217.0,2011-09-30,2011-11-10,2011-12-09,29,2,491,621.75,310.88,3,Active repeat customer
16915.0,2011-03-01,2011-11-30,2011-12-09,9,6,132,621.68,103.61,3,Active repeat customer
17640.0,2011-09-14,2011-09-14,2011-12-09,86,1,250,621.66,621.66,3,One-time customer
14152.0,2011-04-19,2011-09-25,2011-12-09,75,2,711,621.29,310.65,3,Active repeat customer
13402.0,2010-12-02,2011-08-04,2011-12-09,127,2,479,621.23,310.62,3,At-risk repeat customer
16141.0,2011-09-12,2011-09-12,2011-12-09,88,1,238,620.40,620.40,3,One-time customer
12667.0,2011-10-12,2011-10-12,2011-12-09,58,1,395,620.13,620.13,3,One-time customer
14529.0,2011-08-21,2011-10-10,2011-12-09,60,3,348,620.04,206.68,3,Active repeat customer
13493.0,2011-02-25,2011-03-09,2011-12-09,275,2,380,618.63,309.32,3,At-risk repeat customer
16613.0,2011-09-30,2011-09-30,2011-12-09,70,1,293,618.59,618.59,3,One-time customer
13145.0,2010-12-02,2011-10-31,2011-12-09,39,4,145,618.52,154.63,3,Active repeat customer
12596.0,2011-04-11,2011-10-19,2011-12-09,51,2,474,618.27,309.14,3,Active repeat customer
16134.0,2010-12-15,2011-11-18,2011-12-09,21,2,371,618.09,309.05,3,Active repeat customer
13301.0,2011-02-20,2011-08-28,2011-12-09,103,4,345,618.09,154.52,3,At-risk repeat customer
14593.0,2011-05-25,2011-11-18,2011-12-09,21,3,332,617.99,206.00,3,Active repeat customer
14377.0,2011-03-22,2011-06-01,2011-12-09,191,2,219,617.05,308.53,3,At-risk repeat customer
16442.0,2010-12-14,2011-12-08,2011-12-09,1,3,446,616.79,205.60,3,Active repeat customer
16311.0,2011-10-21,2011-11-22,2011-12-09,17,2,394,616.26,308.13,3,Active repeat customer
14905.0,2011-04-20,2011-07-05,2011-12-09,157,2,287,616.15,308.08,3,At-risk repeat customer
16005.0,2011-03-14,2011-11-27,2011-12-09,12,4,300,615.39,153.85,3,Active repeat customer
15275.0,2011-11-02,2011-11-02,2011-12-09,37,1,498,615.14,615.14,3,One-time customer
16566.0,2011-02-20,2011-11-24,2011-12-09,15,5,362,614.66,122.93,3,Active repeat customer
16116.0,2011-05-12,2011-05-12,2011-12-09,211,1,248,612.78,612.78,3,One-time customer
12513.0,2011-08-19,2011-08-19,2011-12-09,112,1,462,612.29,612.29,3,One-time customer
18149.0,2011-03-11,2011-10-20,2011-12-09,50,3,310,612.08,204.03,3,Active repeat customer
15232.0,2011-07-22,2011-08-18,2011-12-09,113,2,686,612.06,306.03,3,At-risk repeat customer
15645.0,2011-11-21,2011-11-21,2011-12-09,18,1,256,612.01,612.01,3,One-time customer
16109.0,2011-02-04,2011-05-05,2011-12-09,218,2,612,611.88,305.94,3,At-risk repeat customer
16763.0,2011-05-25,2011-05-25,2011-12-09,198,1,319,611.85,611.85,3,One-time customer
13731.0,2011-04-07,2011-05-04,2011-12-09,219,2,278,610.59,305.30,3,At-risk repeat customer
12673.0,2011-01-17,2011-12-04,2011-12-09,5,2,351,610.52,305.26,3,Active repeat customer
15795.0,2011-07-13,2011-07-13,2011-12-09,149,1,581,610.01,610.01,3,One-time customer
13357.0,2011-03-27,2011-03-27,2011-12-09,257,1,322,609.95,609.95,3,One-time customer
14636.0,2011-03-16,2011-11-03,2011-12-09,36,2,241,609.85,304.93,3,Active repeat customer
13933.0,2011-07-14,2011-08-22,2011-12-09,109,2,205,608.79,304.40,3,At-risk repeat customer
12933.0,2011-03-01,2011-11-15,2011-12-09,24,3,499,607.53,202.51,3,Active repeat customer
15573.0,2011-09-15,2011-11-08,2011-12-09,31,2,363,607.45,303.73,3,Active repeat customer
17119.0,2011-10-11,2011-12-06,2011-12-09,3,2,334,606.91,303.46,3,Active repeat customer
14710.0,2011-10-11,2011-11-25,2011-12-09,14,4,378,606.13,151.53,3,Active repeat customer
17849.0,2011-01-10,2011-05-05,2011-12-09,218,4,114,605.80,151.45,3,At-risk repeat customer
14133.0,2011-01-28,2011-08-02,2011-12-09,129,3,348,605.64,201.88,3,At-risk repeat customer
13888.0,2011-05-05,2011-08-12,2011-12-09,119,2,258,605.63,302.82,3,At-risk repeat customer
17507.0,2011-02-03,2011-03-23,2011-12-09,261,2,359,605.58,302.79,3,At-risk repeat customer
13233.0,2011-01-07,2011-09-26,2011-12-09,74,2,1004,605.12,302.56,3,Active repeat customer
13558.0,2011-10-02,2011-12-04,2011-12-09,5,4,344,605.06,151.27,3,Active repeat customer
14323.0,2011-04-15,2011-08-17,2011-12-09,114,2,350,605.06,302.53,3,At-risk repeat customer
14675.0,2011-11-23,2011-11-23,2011-12-09,16,1,341,604.75,604.75,3,One-time customer
17664.0,2011-05-11,2011-11-21,2011-12-09,18,2,604,604.64,302.32,3,Active repeat customer
12944.0,2010-12-20,2011-11-04,2011-12-09,35,2,289,604.51,302.26,3,Active repeat customer
16732.0,2011-11-08,2011-11-08,2011-12-09,31,1,317,603.75,603.75,3,One-time customer
12556.0,2011-07-11,2011-10-20,2011-12-09,50,2,358,603.71,301.86,3,Active repeat customer
12707.0,2011-02-21,2011-02-21,2011-12-09,291,1,256,603.42,603.42,3,One-time customer
17259.0,2010-12-06,2011-07-14,2011-12-09,148,2,410,603.37,301.69,3,At-risk repeat customer
15366.0,2010-12-16,2011-09-25,2011-12-09,75,2,621,602.51,301.26,3,Active repeat customer
17890.0,2010-12-13,2011-01-21,2011-12-09,322,2,416,602.09,301.05,3,At-risk repeat customer
12654.0,2011-02-17,2011-11-29,2011-12-09,10,5,264,601.98,120.40,3,Active repeat customer
14609.0,2011-02-16,2011-09-28,2011-12-09,72,4,7026,601.56,150.39,3,Active repeat customer
16654.0,2010-12-06,2011-07-21,2011-12-09,141,4,282,601.27,150.32,3,At-risk repeat customer
12420.0,2011-10-07,2011-10-07,2011-12-09,63,1,345,600.39,600.39,3,One-time customer
18211.0,2011-03-06,2011-11-14,2011-12-09,25,5,359,600.07,120.01,3,Active repeat customer
13243.0,2011-05-20,2011-05-20,2011-12-09,203,1,233,600.07,600.07,3,One-time customer
12872.0,2010-12-09,2011-01-17,2011-12-09,326,2,319,599.97,299.99,3,At-risk repeat customer
12521.0,2011-07-20,2011-07-20,2011-12-09,142,1,309,599.68,599.68,3,One-time customer
14965.0,2011-09-04,2011-09-04,2011-12-09,96,2,365,599.00,299.50,3,At-risk repeat customer
17420.0,2010-12-01,2011-10-20,2011-12-09,50,3,265,598.83,199.61,3,Active repeat customer
14467.0,2011-01-31,2011-11-22,2011-12-09,17,4,278,598.76,149.69,3,Active repeat customer
15720.0,2011-11-15,2011-11-15,2011-12-09,24,1,281,598.73,598.73,3,One-time customer
13311.0,2011-07-12,2011-12-05,2011-12-09,4,2,305,598.57,299.29,3,Active repeat customer
16298.0,2011-06-06,2011-11-17,2011-12-09,22,3,198,598.20,199.40,3,Active repeat customer
13959.0,2010-12-12,2011-09-21,2011-12-09,79,3,357,598.20,199.40,3,Active repeat customer
14108.0,2011-08-30,2011-11-09,2011-12-09,30,2,381,597.91,298.96,3,Active repeat customer
17864.0,2011-03-09,2011-11-27,2011-12-09,12,3,810,597.50,199.17,3,Active repeat customer
16788.0,2011-03-30,2011-08-08,2011-12-09,123,2,311,597.48,298.74,3,At-risk repeat customer
14645.0,2011-03-09,2011-07-06,2011-12-09,156,2,381,597.09,298.55,3,At-risk repeat customer
15381.0,2011-03-16,2011-05-10,2011-12-09,213,2,171,596.85,298.43,3,At-risk repeat customer
18246.0,2011-04-20,2011-11-16,2011-12-09,23,2,166,596.10,298.05,3,Active repeat customer
17658.0,2011-05-12,2011-11-14,2011-12-09,25,2,616,595.42,297.71,3,Active repeat customer
14284.0,2011-09-14,2011-11-09,2011-12-09,30,2,161,595.25,297.63,3,Active repeat customer
16325.0,2011-04-08,2011-10-24,2011-12-09,46,3,194,594.24,198.08,3,Active repeat customer
15442.0,2011-04-05,2011-04-05,2011-12-09,248,1,120,594.00,594.00,3,One-time customer
12917.0,2011-08-03,2011-08-03,2011-12-09,128,1,120,594.00,594.00,3,One-time customer
16535.0,2011-12-04,2011-12-04,2011-12-09,5,1,356,593.75,593.75,3,One-time customer
18232.0,2011-05-26,2011-09-19,2011-12-09,81,4,302,592.97,148.24,3,Active repeat customer
16203.0,2010-12-02,2011-10-12,2011-12-09,58,4,262,592.90,148.23,3,Active repeat customer
14692.0,2011-01-21,2011-07-25,2011-12-09,137,4,265,591.55,147.89,3,At-risk repeat customer
13276.0,2011-09-01,2011-10-07,2011-12-09,63,2,161,590.93,295.47,3,Active repeat customer
13270.0,2010-12-08,2010-12-08,2011-12-09,366,1,200,590.00,590.00,3,One-time customer
13452.0,2011-03-14,2011-03-25,2011-12-09,259,2,2,590.00,295.00,3,At-risk repeat customer
14882.0,2011-11-06,2011-11-13,2011-12-09,26,2,158,589.70,294.85,3,Active repeat customer
18123.0,2011-11-08,2011-11-15,2011-12-09,24,2,594,589.44,294.72,3,Active repeat customer
16723.0,2011-08-24,2011-09-09,2011-12-09,91,2,399,589.15,294.58,3,At-risk repeat customer
16838.0,2011-02-24,2011-05-26,2011-12-09,197,2,185,588.85,294.43,3,At-risk repeat customer
14338.0,2011-05-27,2011-07-01,2011-12-09,161,2,335,588.22,294.11,3,At-risk repeat customer
15624.0,2011-03-28,2011-08-15,2011-12-09,116,4,357,588.13,147.03,3,At-risk repeat customer
17351.0,2011-03-11,2011-11-03,2011-12-09,36,3,113,587.15,195.72,3,Active repeat customer
17014.0,2011-10-04,2011-12-01,2011-12-09,8,3,245,586.33,195.44,3,Active repeat customer
17360.0,2011-06-08,2011-11-22,2011-12-09,17,3,335,585.79,195.26,3,Active repeat customer
12384.0,2011-08-10,2011-11-11,2011-12-09,28,2,126,585.27,292.64,3,Active repeat customer
15222.0,2011-01-25,2011-01-25,2011-12-09,318,1,440,585.00,585.00,3,One-time customer
16384.0,2011-03-21,2011-09-11,2011-12-09,89,2,260,584.50,292.25,3,Active repeat customer
16072.0,2011-02-24,2011-02-24,2011-12-09,288,1,140,584.32,584.32,3,One-time customer
14023.0,2011-04-03,2011-12-02,2011-12-09,7,2,345,584.07,292.04,3,Active repeat customer
13557.0,2011-03-04,2011-11-11,2011-12-09,28,2,546,584.06,292.03,3,Active repeat customer
15762.0,2011-09-23,2011-10-05,2011-12-09,65,2,251,583.75,291.88,3,Active repeat customer
12426.0,2011-05-29,2011-05-29,2011-12-09,194,1,258,582.73,582.73,3,One-time customer
13427.0,2011-05-08,2011-11-20,2011-12-09,19,3,545,582.60,194.20,3,Active repeat customer
17970.0,2011-05-12,2011-05-12,2011-12-09,211,1,525,582.59,582.59,3,One-time customer
12695.0,2011-05-13,2011-12-02,2011-12-09,7,4,220,582.10,145.53,3,Active repeat customer
18095.0,2011-01-11,2011-01-31,2011-12-09,312,2,419,580.05,290.03,3,At-risk repeat customer
16906.0,2011-04-05,2011-09-19,2011-12-09,81,4,281,579.77,144.94,3,Active repeat customer
17142.0,2011-04-14,2011-04-14,2011-12-09,239,1,81,579.00,579.00,3,One-time customer
13292.0,2011-02-28,2011-11-01,2011-12-09,38,2,347,578.94,289.47,3,Active repeat customer
17540.0,2011-01-27,2011-11-15,2011-12-09,24,2,194,578.90,289.45,3,Active repeat customer
12601.0,2011-01-11,2011-06-03,2011-12-09,189,5,245,577.06,115.41,3,At-risk repeat customer
14176.0,2010-12-07,2011-02-15,2011-12-09,297,4,209,576.90,144.23,3,At-risk repeat customer
16916.0,2010-12-02,2011-11-16,2011-12-09,23,2,440,576.26,288.13,3,Active repeat customer
15830.0,2011-11-02,2011-11-02,2011-12-09,37,1,415,576.00,576.00,3,One-time customer
15550.0,2011-02-11,2011-12-05,2011-12-09,4,4,295,575.63,143.91,3,Active repeat customer
16345.0,2011-10-26,2011-10-26,2011-12-09,44,1,289,575.41,575.41,3,One-time customer
13487.0,2010-12-21,2011-10-13,2011-12-09,57,3,265,575.40,191.80,3,Active repeat customer
14167.0,2011-01-12,2011-10-31,2011-12-09,39,4,150,574.84,143.71,3,Active repeat customer
14400.0,2011-07-13,2011-07-13,2011-12-09,149,1,454,574.70,574.70,3,One-time customer
12784.0,2011-11-24,2011-11-30,2011-12-09,9,2,300,574.42,287.21,3,Active repeat customer
15339.0,2011-01-25,2011-10-04,2011-12-09,66,2,416,574.07,287.04,3,Active repeat customer
15303.0,2011-02-22,2011-02-22,2011-12-09,290,1,248,574.02,574.02,3,One-time customer
12879.0,2011-09-09,2011-10-26,2011-12-09,44,3,370,573.22,191.07,3,Active repeat customer
15415.0,2011-01-30,2011-01-30,2011-12-09,313,1,575,572.81,572.81,3,One-time customer
13379.0,2011-07-26,2011-11-13,2011-12-09,26,3,601,572.56,190.85,3,Active repeat customer
13405.0,2011-01-26,2011-09-26,2011-12-09,74,3,164,572.45,190.82,3,Active repeat customer
12816.0,2011-06-16,2011-09-05,2011-12-09,95,2,128,572.20,286.10,3,At-risk repeat customer
13816.0,2011-10-06,2011-11-16,2011-12-09,23,2,269,571.67,285.84,3,Active repeat customer
17616.0,2010-12-07,2011-06-19,2011-12-09,173,3,224,571.20,190.40,3,At-risk repeat customer
15821.0,2011-10-09,2011-10-26,2011-12-09,44,2,202,570.96,285.48,3,Active repeat customer
15315.0,2011-08-15,2011-10-06,2011-12-09,64,2,862,570.50,285.25,3,Active repeat customer
14592.0,2011-10-06,2011-11-04,2011-12-09,35,3,415,570.46,190.15,3,Active repeat customer
16667.0,2011-02-28,2011-10-02,2011-12-09,68,2,237,570.13,285.07,3,Active repeat customer
13939.0,2011-02-01,2011-11-16,2011-12-09,23,3,847,568.55,189.52,3,Active repeat customer
13321.0,2011-09-14,2011-09-28,2011-12-09,72,2,372,567.36,283.68,3,Active repeat customer
17897.0,2010-12-01,2011-06-20,2011-12-09,172,3,229,566.60,188.87,3,At-risk repeat customer
18150.0,2011-05-22,2011-11-07,2011-12-09,32,3,332,566.58,188.86,3,Active repeat customer
16278.0,2011-08-31,2011-08-31,2011-12-09,100,1,114,566.38,566.38,3,One-time customer
13894.0,2011-02-02,2011-11-16,2011-12-09,23,3,354,564.62,188.21,3,Active repeat customer
15344.0,2011-09-26,2011-12-09,2011-12-09,0,3,116,563.94,187.98,3,Active repeat customer
16933.0,2011-04-14,2011-12-08,2011-12-09,1,2,288,563.23,281.62,3,Active repeat customer
14753.0,2011-09-13,2011-09-13,2011-12-09,87,1,211,563.15,563.15,3,One-time customer
17265.0,2011-06-12,2011-07-24,2011-12-09,138,2,394,562.90,281.45,3,At-risk repeat customer
12414.0,2011-02-02,2011-05-06,2011-12-09,217,3,300,562.41,187.47,3,At-risk repeat customer
12559.0,2011-01-24,2011-02-02,2011-12-09,310,2,283,561.71,280.86,3,At-risk repeat customer
13946.0,2011-03-17,2011-09-21,2011-12-09,79,3,443,561.57,187.19,3,Active repeat customer
15655.0,2011-04-10,2011-04-10,2011-12-09,243,1,324,560.67,560.67,3,One-time customer
13044.0,2011-02-21,2011-02-21,2011-12-09,291,1,429,560.47,560.47,3,One-time customer
14273.0,2011-04-11,2011-10-19,2011-12-09,51,4,264,559.97,139.99,3,Active repeat customer
16275.0,2011-05-27,2011-05-27,2011-12-09,196,1,336,559.87,559.87,3,One-time customer
18043.0,2010-12-08,2011-11-15,2011-12-09,24,3,282,559.51,186.50,3,Active repeat customer
14177.0,2011-06-13,2011-09-14,2011-12-09,86,4,205,559.41,139.85,3,Active repeat customer
12866.0,2011-03-01,2011-03-01,2011-12-09,283,1,171,559.12,559.12,3,One-time customer
17503.0,2011-11-01,2011-12-07,2011-12-09,2,2,486,558.96,279.48,3,Active repeat customer
12987.0,2011-05-26,2011-09-27,2011-12-09,73,2,219,558.70,279.35,3,Active repeat customer
13800.0,2011-02-03,2011-02-03,2011-12-09,309,1,331,558.32,558.32,3,One-time customer
13260.0,2011-10-09,2011-10-09,2011-12-09,61,1,142,557.62,557.62,3,One-time customer
17955.0,2011-05-04,2011-05-25,2011-12-09,198,4,273,557.30,139.33,3,At-risk repeat customer
17295.0,2011-10-06,2011-11-11,2011-12-09,28,3,294,556.95,185.65,3,Active repeat customer
16385.0,2010-12-08,2011-10-10,2011-12-09,60,3,261,555.89,185.30,3,Active repeat customer
14805.0,2011-01-30,2011-11-24,2011-12-09,15,4,115,554.65,138.66,3,Active repeat customer
14891.0,2011-06-05,2011-07-14,2011-12-09,148,2,505,554.38,277.19,3,At-risk repeat customer
14618.0,2011-01-06,2011-11-30,2011-12-09,9,3,264,553.44,184.48,3,Active repeat customer
15068.0,2011-03-28,2011-10-24,2011-12-09,46,2,364,553.36,276.68,3,Active repeat customer
12363.0,2011-04-11,2011-08-22,2011-12-09,109,2,408,552.00,276.00,3,At-risk repeat customer
17674.0,2010-12-06,2011-09-26,2011-12-09,74,2,672,551.04,275.52,3,Active repeat customer
17291.0,2011-02-04,2011-02-04,2011-12-09,308,1,72,550.80,550.80,3,One-time customer
17235.0,2010-12-02,2011-11-14,2011-12-09,25,2,224,550.06,275.03,3,Active repeat customer
12390.0,2011-09-21,2011-09-21,2011-12-09,79,1,353,549.84,549.84,3,One-time customer
16340.0,2011-08-24,2011-08-24,2011-12-09,107,1,501,549.07,549.07,3,One-time customer
16536.0,2011-08-21,2011-08-21,2011-12-09,110,1,251,548.97,548.97,3,One-time customer
16031.0,2011-04-06,2011-09-08,2011-12-09,92,2,423,548.94,274.47,3,At-risk repeat customer
14474.0,2011-10-24,2011-10-24,2011-12-09,46,1,140,547.66,547.66,3,One-time customer
16811.0,2011-11-22,2011-12-05,2011-12-09,4,2,477,547.07,273.54,3,Active repeat customer
17637.0,2011-08-16,2011-11-08,2011-12-09,31,2,280,547.06,273.53,3,Active repeat customer
16211.0,2011-09-12,2011-09-12,2011-12-09,88,1,154,547.02,547.02,3,One-time customer
17520.0,2011-10-17,2011-10-17,2011-12-09,53,1,365,546.81,546.81,3,One-time customer
12743.0,2011-07-28,2011-07-28,2011-12-09,134,2,319,546.43,273.22,3,At-risk repeat customer
14997.0,2011-06-14,2011-10-24,2011-12-09,46,3,1120,546.20,182.07,3,Active repeat customer
17806.0,2011-11-28,2011-11-28,2011-12-09,11,1,727,546.04,546.04,3,One-time customer
12793.0,2010-12-03,2011-01-09,2011-12-09,334,2,295,545.48,272.74,3,At-risk repeat customer
16475.0,2011-03-11,2011-09-12,2011-12-09,88,4,319,544.30,136.08,3,Active repeat customer
13617.0,2011-06-12,2011-10-30,2011-12-09,40,3,300,544.18,181.39,3,Active repeat customer
13390.0,2011-09-26,2011-09-26,2011-12-09,74,1,224,544.08,544.08,3,One-time customer
16927.0,2010-12-13,2011-08-16,2011-12-09,115,3,993,543.05,181.02,3,At-risk repeat customer
13278.0,2011-10-30,2011-10-30,2011-12-09,40,1,537,542.73,542.73,3,One-time customer
16230.0,2011-05-03,2011-06-03,2011-12-09,189,2,365,542.03,271.02,3,At-risk repeat customer
17447.0,2011-09-29,2011-10-30,2011-12-09,40,2,443,541.53,270.77,3,Active repeat customer
17557.0,2011-09-19,2011-11-25,2011-12-09,14,3,306,541.46,180.49,3,Active repeat customer
13874.0,2010-12-16,2010-12-16,2011-12-09,358,1,180,540.45,540.45,3,One-time customer
13812.0,2011-08-26,2011-10-28,2011-12-09,42,3,333,539.00,179.67,3,Active repeat customer
14496.0,2010-12-01,2011-02-01,2011-12-09,311,2,159,538.81,269.41,3,At-risk repeat customer
15452.0,2011-03-20,2011-11-10,2011-12-09,29,3,283,538.73,179.58,3,Active repeat customer
15469.0,2011-08-11,2011-10-20,2011-12-09,50,2,153,538.55,269.28,3,Active repeat customer
15539.0,2011-12-02,2011-12-02,2011-12-09,7,1,410,538.46,538.46,3,One-time customer
17062.0,2010-12-05,2011-01-30,2011-12-09,313,4,430,538.37,134.59,3,At-risk repeat customer
17345.0,2011-05-27,2011-11-24,2011-12-09,15,4,346,537.74,134.44,3,Active repeat customer
14539.0,2011-10-26,2011-11-24,2011-12-09,15,2,428,537.48,268.74,3,Active repeat customer
16206.0,2011-01-16,2011-10-16,2011-12-09,54,4,272,537.06,134.27,3,Active repeat customer
15043.0,2011-11-08,2011-11-08,2011-12-09,31,1,300,537.00,537.00,3,One-time customer
16804.0,2011-03-14,2011-11-16,2011-12-09,23,3,246,536.99,179.00,3,Active repeat customer
16233.0,2010-12-08,2011-09-29,2011-12-09,71,3,174,536.68,178.89,3,Active repeat customer
15535.0,2011-01-16,2011-06-19,2011-12-09,173,4,143,536.40,134.10,3,At-risk repeat customer
16142.0,2011-04-04,2011-04-04,2011-12-09,249,1,422,535.34,535.34,3,One-time customer
12988.0,2011-02-20,2011-02-20,2011-12-09,292,1,136,535.32,535.32,3,One-time customer
13000.0,2010-12-10,2011-08-25,2011-12-09,106,3,379,534.85,178.28,3,At-risk repeat customer
13385.0,2011-01-14,2011-01-14,2011-12-09,329,1,281,534.57,534.57,3,One-time customer
17443.0,2011-05-04,2011-05-04,2011-12-09,219,1,504,534.24,534.24,3,One-time customer
13434.0,2011-09-04,2011-09-26,2011-12-09,74,2,300,534.24,267.12,3,Active repeat customer
13217.0,2011-07-06,2011-08-09,2011-12-09,122,3,262,533.98,177.99,3,At-risk repeat customer
15433.0,2011-03-17,2011-05-10,2011-12-09,213,2,534,533.30,266.65,3,At-risk repeat customer
15756.0,2011-04-04,2011-10-09,2011-12-09,61,4,242,532.96,133.24,3,Active repeat customer
